className,method,score
cn.nc.issuance.bid.adapter.repository.dao.QueryBiddingDao,cn.nc.issuance.bid.adapter.repository.dao.QueryBiddingDao#queryBiddingTotalAmount,0
cn.nc.issuance.common.service.dto.ReqHead,cn.nc.issuance.common.service.dto.ReqHead#setServNo,0
cn.nc.issuance.dist.converter.DistTemplateHisConverterImpl,cn.nc.issuance.dist.converter.DistTemplateHisConverterImpl#toPoList,5
cn.nc.common.log.audit.info.AuditLog,cn.nc.common.log.audit.info.AuditLog#setExt2,0
cn.nc.issuance.book.dcm.service.dto.ReqHead,cn.nc.issuance.book.dcm.service.dto.ReqHead#getTxStartTime,1
cn.nc.common.log.audit.info.AuditLog,cn.nc.common.log.audit.info.AuditLog#setExt1,0
cn.nc.pub.wkcl.service.dto.LegalCalQueryDto,cn.nc.pub.wkcl.service.dto.LegalCalQueryDto#getEndYear,1
cn.nc.issuance.book.dcm.query.service.impl.ConsignPercentServiceImpl,cn.nc.issuance.book.dcm.query.service.impl.ConsignPercentServiceImpl#queryEdit,2
cn.nc.channel.auth.outer.service.dto.register.RegisterUserBasicQueryDto,cn.nc.channel.auth.outer.service.dto.register.RegisterUserBasicQueryDto#getUserAccountCode,1
cn.nc.user.reguser.service.impl.UserIdentifyServiceImpl,cn.nc.user.reguser.service.impl.UserIdentifyServiceImpl#remveUserIdentify,1
cn.nc.issuance.dist.service.sms.SysNoticeTemplateService,cn.nc.issuance.dist.service.sms.SysNoticeTemplateService#getFormattedMessage,5
cn.nc.user.archive.validator.FileArchiveValidator,cn.nc.user.archive.validator.FileArchiveValidator#forDto,1
cn.nc.user.instuser.facade.controller.ApproveRefuseThirdUserApplyController,cn.nc.user.instuser.facade.controller.ApproveRefuseThirdUserApplyController#approveRefuseInstThirdUserApply,1
cn.nc.issuance.book.dcm.query.service.impl.BookProcessAdjustServiceImpl,cn.nc.issuance.book.dcm.query.service.impl.BookProcessAdjustServiceImpl#detailExport,3
cn.nc.pub.msg.service.dto.productInstance.ProductInstancePageDto,cn.nc.pub.msg.service.dto.productInstance.ProductInstancePageDto#setBondCode,0
cn.nc.issuance.book.dcm.query.facade.controller.homeStart.GroupBondPayFilesDownLoadController,cn.nc.issuance.book.dcm.query.facade.controller.homeStart.GroupBondPayFilesDownLoadController#handle,1
cn.nc.common.log.audit.info.AuditLog,cn.nc.common.log.audit.info.AuditLog#setExt6,0
cn.nc.common.log.audit.info.AuditLog,cn.nc.common.log.audit.info.AuditLog#setExt5,0
cn.nc.common.log.audit.info.AuditLog,cn.nc.common.log.audit.info.AuditLog#setExt4,0
cn.nc.pub.wkcl.service.dto.LegalCalRespDto,cn.nc.pub.wkcl.service.dto.LegalCalRespDto#getName,1
cn.nc.common.log.audit.info.AuditLog,cn.nc.common.log.audit.info.AuditLog#setExt3,0
cn.nc.common.log.audit.info.AuditLog,cn.nc.common.log.audit.info.AuditLog#setExt9,0
cn.nc.issuance.book.dcm.lib.adapter.repository.utils.IssDateUtil,cn.nc.issuance.book.dcm.lib.adapter.repository.utils.IssDateUtil#compareDateTime,4
cn.nc.common.log.audit.info.AuditLog,cn.nc.common.log.audit.info.AuditLog#setExt8,0
cn.nc.user.label.facade.controller.LabelDeleteController,cn.nc.user.label.facade.controller.LabelDeleteController#handle,1
cn.nc.common.log.audit.info.AuditLog,cn.nc.common.log.audit.info.AuditLog#setExt7,0
cn.nc.issuance.book.dcm.service.dto.ComputeBase,cn.nc.issuance.book.dcm.service.dto.ComputeBase#setAppType,0
cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#setPlanPublishAmount,0
cn.nc.starter.persistent.PersistentAutoConfiguration,cn.nc.starter.persistent.PersistentAutoConfiguration#afterPropertiesSet,0
cn.nc.pub.msg.service.dto.log.MsgReceiveRecordRespDto,cn.nc.pub.msg.service.dto.log.MsgReceiveRecordRespDto#getProcessStatus,1
cn.nc.issuance.book.dcm.query.adapter.repository.dao.querystatistics.GroupFeeDao,cn.nc.issuance.book.dcm.query.adapter.repository.dao.querystatistics.GroupFeeDao#querySingleForAmount,0
cn.nc.starter.persistent.model.AbstractPo,cn.nc.starter.persistent.model.AbstractPo#setInputTime,0
cn.nc.user.conf.converter.SysConfigFieldConverterImpl,cn.nc.user.conf.converter.SysConfigFieldConverterImpl#toPageList,5
cn.nc.issuance.book.dcm.facade.controller.external.DCMForExternalPushBondController,cn.nc.issuance.book.dcm.facade.controller.external.DCMForExternalPushBondController#releaseItemAdvice,1
cn.nc.issuance.book.dcm.logic.MemberCommonLogic,cn.nc.issuance.book.dcm.logic.MemberCommonLogic#checkMemRole,8
cn.nc.channel.auth.outer.converter.UserRegisterOperationMapper,cn.nc.channel.auth.outer.converter.UserRegisterOperationMapper#appRegReqDtoToUserRegReqDto,0
cn.nc.channel.auth.outer.service.dto.login.SwitchInstUserOperPostRespDto,cn.nc.channel.auth.outer.service.dto.login.SwitchInstUserOperPostRespDto#setId,0
cn.nc.issuance.common.facade.controller.BondKindConfigListController,cn.nc.issuance.common.facade.controller.BondKindConfigListController#doService,1
cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO.LeadManagerInfos,cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO.LeadManagerInfos#setContactName,0
cn.nc.user.cfaeacct.service.impl.CfaeAccountHisServiceImpl,cn.nc.user.cfaeacct.service.impl.CfaeAccountHisServiceImpl#cfaeAcctApprovePass,11
cn.nc.pub.msg.utils.SendMail,cn.nc.pub.msg.utils.SendMail#setFiles,5
cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto#setBiddingDate,0
cn.nc.channel.auth.outer.service.dto.login.UserLoginRespDto,cn.nc.channel.auth.outer.service.dto.login.UserLoginRespDto#setIsFreeze,0
cn.nc.user.seal.service.SealTaskService,cn.nc.user.seal.service.SealTaskService#taskApproveRefuse,0
cn.nc.channel.auth.outer.service.impl.ImageKaptchaShowServiceImpl,cn.nc.channel.auth.outer.service.impl.ImageKaptchaShowServiceImpl#delImageKaptchaShowInfo,2
cn.nc.common.transaction.support.controller.TxQuery,cn.nc.common.transaction.support.controller.TxQuery#getSystemType,1
cn.nc.user.instuser.service.QueryThirdUserRelService,cn.nc.user.instuser.service.QueryThirdUserRelService#queryInstThirdUserList,0
cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto#setProductsCountAmount,0
cn.nc.user.reguser.service.dto.RegisterUserMainDto,cn.nc.user.reguser.service.dto.RegisterUserMainDto#setUserName,0
cn.nc.issuance.book.dcm.converter.BillConverterImpl,cn.nc.issuance.book.dcm.converter.BillConverterImpl#toDtoList,5
cn.nc.issuance.book.dcm.service.impl.logic.purchaseoffer.PurchaseTotalTaskLogic,cn.nc.issuance.book.dcm.service.impl.logic.purchaseoffer.PurchaseTotalTaskLogic#getPlacingCompute,1
cn.nc.channel.backend.service.dto.identitymapping.IdentityMappingConfigReqDto,cn.nc.channel.backend.service.dto.identitymapping.IdentityMappingConfigReqDto#getRefRoleConfig,1
cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#getRepaymentModel,1
cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto#setConsignPayEndTime,0
cn.nc.user.position.facade.controller.center.CenterPositionHisBatchDeleteRecordController,cn.nc.user.position.facade.controller.center.CenterPositionHisBatchDeleteRecordController#doService,1
cn.nc.issuance.book.dcm.service.EnquiryManageService,cn.nc.issuance.book.dcm.service.EnquiryManageService#deleteById,0
cn.nc.pub.msg.config.Knife4jConfig,cn.nc.pub.msg.config.Knife4jConfig#customOpenApi,1
cn.nc.issuance.common.service.dto.Sort,cn.nc.issuance.common.service.dto.Sort#setOrder,0
cn.nc.issuance.book.dcm.converter.BondInfoMakePublicConverterImpl,cn.nc.issuance.book.dcm.converter.BondInfoMakePublicConverterImpl#toPo,4
cn.nc.common.core.info.UserExtraInfo,cn.nc.common.core.info.UserExtraInfo#getSecretKey,1
cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#getBookEndTime,1
cn.nc.user.sync.query.dto.CfaeRegisterUserDto,cn.nc.user.sync.query.dto.CfaeRegisterUserDto#getCard,1
cn.nc.user.ukey.converter.UkeyApplyHisConverterImpl,cn.nc.user.ukey.converter.UkeyApplyHisConverterImpl#toPageList,5
cn.nc.pub.msg.service.impl.MsgEmailServerServiceImpl,cn.nc.pub.msg.service.impl.MsgEmailServerServiceImpl#deleteBatch,5
cn.nc.operation.task.engine.feign.param.InstUserDto,cn.nc.operation.task.engine.feign.param.InstUserDto#getIsChangeManager,1
cn.nc.issuance.dist.service.impl.logic.DcmDistLogic,cn.nc.issuance.dist.service.impl.logic.DcmDistLogic#buildAccountTradeEntity,8
cn.nc.channel.auth.outer.service.dto.login.WebEmailLoginReqDto,cn.nc.channel.auth.outer.service.dto.login.WebEmailLoginReqDto#setImageVerificationCode,0
cn.nc.operation.task.engine.feign.param.InstUserDto,cn.nc.operation.task.engine.feign.param.InstUserDto#setId,0
cn.nc.user.inst.converter.InstInfoExtConverterImpl,cn.nc.user.inst.converter.InstInfoExtConverterImpl#toPoList,5
cn.nc.common.send.dto.QueryEmailDetailDto,cn.nc.common.send.dto.QueryEmailDetailDto#setBccAddress,0
cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO,cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO#setInputDate,0
cn.nc.user.conf.converter.SysBusinessRoleConverterImpl,cn.nc.user.conf.converter.SysBusinessRoleConverterImpl#toDto,4
cn.nc.issuance.book.dcm.service.impl.logic.BondAuthorizeLogic,cn.nc.issuance.book.dcm.service.impl.logic.BondAuthorizeLogic#selectByBondCodeAndType,2
cn.nc.user.instuser.service.dto.InPositionDto,cn.nc.user.instuser.service.dto.InPositionDto#setPositionType,0
cn.nc.user.position.adapter.repository.dao.PositionDao,cn.nc.user.position.adapter.repository.dao.PositionDao#findAddPositionExist,0
cn.nc.operation.base.adapter.repository.dao.TaskDao,cn.nc.operation.base.adapter.repository.dao.TaskDao#queryCompleted,0
cn.nc.user.staff.service.impl.ResourceServiceImpl,cn.nc.user.staff.service.impl.ResourceServiceImpl#systemList,1
cn.nc.user.magnifier.facade.controller.DepositAccountMagnifierListController,cn.nc.user.magnifier.facade.controller.DepositAccountMagnifierListController#doService,1
cn.nc.user.ind.adapter.feign.dto.CfaeRegisterUserQueryDto,cn.nc.user.ind.adapter.feign.dto.CfaeRegisterUserQueryDto#setTenantId,0
cn.nc.issuance.bid.facade.controller.shchTenderMgmt.QueryFileInfoController,cn.nc.issuance.bid.facade.controller.shchTenderMgmt.QueryFileInfoController#handle,1
cn.nc.issuance.book.dcm.facade.controller.group.InvestorSaveController,cn.nc.issuance.book.dcm.facade.controller.group.InvestorSaveController#doService,1
cn.nc.issuance.book.dcm.facade.controller.bondallocation.BondAllocationAuditController,cn.nc.issuance.book.dcm.facade.controller.bondallocation.BondAllocationAuditController#doService,1
cn.nc.user.cfaeacct.converter.CfaeAccountHisConverterImpl,cn.nc.user.cfaeacct.converter.CfaeAccountHisConverterImpl#toFormDto,6
cn.nc.user.reguser.facade.controller.UserPwdModifyController,cn.nc.user.reguser.facade.controller.UserPwdModifyController#doService,1
cn.nc.channel.auth.outer.service.dto.login.UserIdentifyDto,cn.nc.channel.auth.outer.service.dto.login.UserIdentifyDto#getPosition,1
cn.nc.issuance.bid.facade.message.head.req.ReqHeader,cn.nc.issuance.bid.facade.message.head.req.ReqHeader#getReqSysSriNo,1
cn.nc.issuance.book.dcm.query.service.impl.BondUnderWriterStaticsServiceImpl,cn.nc.issuance.book.dcm.query.service.impl.BondUnderWriterStaticsServiceImpl#statisticsByOrgExportExcel,9
cn.nc.pub.msg.facade.controller.log.SendRecordQueryController,cn.nc.pub.msg.facade.controller.log.SendRecordQueryController#queryPage,1
cn.nc.user.staff.facade.controller.in.PositionPermissionListController,cn.nc.user.staff.facade.controller.in.PositionPermissionListController#handle,1
cn.nc.issuance.book.dcm.query.facade.controller.PricingPlacingQueryDetailConfirmHisController,cn.nc.issuance.book.dcm.query.facade.controller.PricingPlacingQueryDetailConfirmHisController#handle,1
cn.nc.issuance.common.service.dto.BondUserCondition,cn.nc.issuance.common.service.dto.BondUserCondition#setId,0
cn.nc.issuance.book.dcm.service.external.DCMForExternalRecNoticeDiscloseService,cn.nc.issuance.book.dcm.service.external.DCMForExternalRecNoticeDiscloseService#reNoticeDiscloseInfo,0
cn.nc.user.ukey.service.UkeyMaintainHisService,cn.nc.user.ukey.service.UkeyMaintainHisService#listUkeyMaintainedByMeForClient,0
cn.nc.pub.msg.service.dto.other.AuditLogDto,cn.nc.pub.msg.service.dto.other.AuditLogDto#setOperTime,0
cn.nc.user.archive.dto.FileArchiveHisCondDto,cn.nc.user.archive.dto.FileArchiveHisCondDto#setArchiveUploadFile,0
cn.nc.pub.msg.service.impl.ParameterTemplateQueryServiceImpl,cn.nc.pub.msg.service.impl.ParameterTemplateQueryServiceImpl#getReviewList,5
cn.nc.channel.backend.service.dto.user.InstUserDto,cn.nc.channel.backend.service.dto.user.InstUserDto#getInstUserFiles,1
cn.nc.issuance.book.dcm.service.dto.directinvestor.DirectInvestorDetailDto,cn.nc.issuance.book.dcm.service.dto.directinvestor.DirectInvestorDetailDto#getAuditContent,1
cn.nc.issuance.book.dcm.converter.IssueAmountAdjustConverterImpl,cn.nc.issuance.book.dcm.converter.IssueAmountAdjustConverterImpl#toDtoList,5
cn.nc.pub.msg.service.dto.productInstance.BookCrmwProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BookCrmwProductInstanceDto#getPrdtRating,1
cn.nc.pub.msg.adapter.repository.po.MsgSendRecordPo,cn.nc.pub.msg.adapter.repository.po.MsgSendRecordPo#setSceneCode,0
cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto#getPublishPriceExplain,1
cn.nc.channel.search.adapter.opensearch.config.OpenSearchProperties,cn.nc.channel.search.adapter.opensearch.config.OpenSearchProperties#setPassword,0
cn.nc.channel.auth.outer.service.dto.login.UserPermInfoDto,cn.nc.channel.auth.outer.service.dto.login.UserPermInfoDto#getOfficePhoneNumber,1
cn.nc.pub.wkcl.converter.SysTradeCalMapper,cn.nc.pub.wkcl.converter.SysTradeCalMapper#reqToPo,0
cn.nc.issuance.dist.service.dto.RspHead,cn.nc.issuance.dist.service.dto.RspHead#getStartSysOrCmptNo,1
cn.nc.user.inst.service.impl.InstInfoHisServiceImpl,cn.nc.user.inst.service.impl.InstInfoHisServiceImpl#updateInstInfoHis,4
cn.nc.issuance.common.facade.service.dto.BondUserCondition,cn.nc.issuance.common.facade.service.dto.BondUserCondition#getName,1
cn.nc.operation.base.facade.controller.menu.FavoriteMenuQueryController,cn.nc.operation.base.facade.controller.menu.FavoriteMenuQueryController#queryUserFavoriteMenu,1
cn.nc.pub.msg.config.sms.AliyunSmsConfig,cn.nc.pub.msg.config.sms.AliyunSmsConfig#setProduct,0
cn.nc.issuance.book.dcm.service.external.consumer.SendWhiteListToShchService,cn.nc.issuance.book.dcm.service.external.consumer.SendWhiteListToShchService#sendWhiteListToShch,0
cn.nc.operation.task.engine.feign.param.InstUserDto,cn.nc.operation.task.engine.feign.param.InstUserDto#getBindUserId,1
cn.nc.channel.auth.outer.service.dto.login.InstOperPostRelDto,cn.nc.channel.auth.outer.service.dto.login.InstOperPostRelDto#setPostId,0
cn.nc.operation.task.engine.service.ExecutionContext,cn.nc.operation.task.engine.service.ExecutionContext#getBusinessTasks,1
cn.nc.pub.wkcl.service.dto.LegalCalRespDto,cn.nc.pub.wkcl.service.dto.LegalCalRespDto#getCollectYear,1
cn.nc.issuance.book.dcm.service.dto.PublishNoticeEntity,cn.nc.issuance.book.dcm.service.dto.PublishNoticeEntity#getPublishAmount,1
cn.nc.issuance.book.dcm.facade.controller.job.threepartyunannouncedbond.IsemUnPublishBondMatchTypeController,cn.nc.issuance.book.dcm.facade.controller.job.threepartyunannouncedbond.IsemUnPublishBondMatchTypeController#handle,1
cn.nc.pub.msg.service.ParameterGroupQueryService,cn.nc.pub.msg.service.ParameterGroupQueryService#detail,0
cn.nc.channel.backend.service.impl.ConcernServiceImpl,cn.nc.channel.backend.service.impl.ConcernServiceImpl#dcmOptional,12
cn.nc.issuance.book.dcm.query.service.SendNoticeToXPService,cn.nc.issuance.book.dcm.query.service.SendNoticeToXPService#query,0
cn.nc.user.dict.converter.SysDictionarySelectConverterImpl,cn.nc.user.dict.converter.SysDictionarySelectConverterImpl#toPageList,5
cn.nc.pub.wkcl.service.dto.LegalCalRespDto,cn.nc.pub.wkcl.service.dto.LegalCalRespDto#setModifyUserId,0
cn.nc.issuance.common.compute.purchase.ComputeBase,cn.nc.issuance.common.compute.purchase.ComputeBase#allocationOverage,3
cn.nc.channel.backend.service.dto.component.CmptListQueryForLayoutRespDto,cn.nc.channel.backend.service.dto.component.CmptListQueryForLayoutRespDto#setComponentName,0
cn.nc.issuance.book.dcm.query.service.SendRegistrationNoticeHisService,cn.nc.issuance.book.dcm.query.service.SendRegistrationNoticeHisService#query,0
cn.nc.user.ukey.converter.UkeyApplyHisConverterImpl,cn.nc.user.ukey.converter.UkeyApplyHisConverterImpl#toPo,6
cn.nc.user.cfaeacct.service.impl.CfaeAccountHisServiceImpl,cn.nc.user.cfaeacct.service.impl.CfaeAccountHisServiceImpl#cfaeAcctDeleteCenter,2
cn.nc.channel.backend.service.dto.component.ComponentConfigQueryRespDto,cn.nc.channel.backend.service.dto.component.ComponentConfigQueryRespDto#setComponentType,0
cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#setSubEndTime,0
cn.nc.channel.auth.outer.facade.config.SseManager,cn.nc.channel.auth.outer.facade.config.SseManager#createEmitter,1
cn.nc.channel.backend.converter.ComponentConfigMapper,cn.nc.channel.backend.converter.ComponentConfigMapper#configPoToQueryRespDto,0
cn.nc.user.base.po.NcBaseLogicPo,cn.nc.user.base.po.NcBaseLogicPo#getVersion,1
cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#getInterestDateRelPaymentDate,1
cn.nc.user.cfaeuser.dto.CfaeRegisterUserQueryDto,cn.nc.user.cfaeuser.dto.CfaeRegisterUserQueryDto#getIdnumberCheckFlag,1
cn.nc.issuance.book.dcm.lib.adapter.repository.utils.pdf.FileManageUtil,cn.nc.issuance.book.dcm.lib.adapter.repository.utils.pdf.FileManageUtil#changeDirectory,6
cn.nc.pub.msg.service.dto.productInstance.BookCrmwProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BookCrmwProductInstanceDto#setListCirculatingDate,0
cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto,cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#getEffectCondtion,1
cn.nc.issuance.book.dcm.service.dto.directinvestor.DirectInvestorAdminResultDto,cn.nc.issuance.book.dcm.service.dto.directinvestor.DirectInvestorAdminResultDto#getFileId,1
cn.nc.starter.mq.vender.rocketmq.RocketMQSender,cn.nc.starter.mq.vender.rocketmq.RocketMQSender#send,0
cn.nc.channel.backend.service.dto.product.DebtInstDailyIssueQueryRespDto,cn.nc.channel.backend.service.dto.product.DebtInstDailyIssueQueryRespDto#setBondCode,0
cn.nc.operation.base.facade.controller.notice.NoticeSubmitController,cn.nc.operation.base.facade.controller.notice.NoticeSubmitController#doService,1
cn.nc.operation.base.service.NoticeGroupService,cn.nc.operation.base.service.NoticeGroupService#save,0
cn.nc.user.staff.config.Knife4jConfig,cn.nc.user.staff.config.Knife4jConfig#customOpenApi,1
